unix_timestamp,lastUpdateId,bid_price_0,bid_qty_0,bid_price_1,bid_qty_1,bid_price_2,bid_qty_2,bid_price_3,bid_qty_3,bid_price_4,bid_qty_4,bid_price_5,bid_qty_5,bid_price_6,bid_qty_6,bid_price_7,bid_qty_7,bid_price_8,bid_qty_8,bid_price_9,bid_qty_9,ask_price_0,ask_qty_0,ask_price_1,ask_qty_1,ask_price_2,ask_qty_2,ask_price_3,ask_qty_3,ask_price_4,ask_qty_4,ask_price_5,ask_qty_5,ask_price_6,ask_qty_6,ask_price_7,ask_qty_7,ask_price_8,ask_qty_8,ask_price_9,ask_qty_9
1758739035.564676,171693925569,2.288100,44.000000,2.287700,3600.150000,2.287500,6219.730000,2.287400,1344.110000,2.287100,936.950000,2.287000,16.890000,2.286800,655.930000,2.286600,42.570000,2.286500,829.000000,2.286400,1021.400000,2.288300,31.750000,2.288700,18302.130000,2.288800,28.950000,2.288900,4.360000,2.289000,146.680000,2.289100,175.830000,2.289200,98.750000,2.289300,1323.950000,2.289400,880.960000,2.289500,12.930000
1758739040.840928,171693956515,2.287200,880.960000,2.287100,44.000000,2.287000,33.810000,2.286800,4609.480000,2.286700,1077.460000,2.286600,42.570000,2.286400,1212.730000,2.286200,107.420000,2.286100,174.570000,2.286000,878.220000,2.287600,3134.630000,2.287700,96.270000,2.287900,8443.650000,2.288000,2016.890000,2.288200,10.000000,2.288500,65.990000,2.288600,95.200000,2.288700,1977.690000,2.288800,215.530000,2.288900,13.100000
1758739041.1411092,171693959003,2.287300,431.960000,2.287200,1536.780000,2.287100,44.000000,2.286700,1077.460000,2.286600,42.570000,2.286500,87.720000,2.286400,1212.730000,2.286300,154.390000,2.286200,107.420000,2.286100,174.570000,2.287700,96.270000,2.288000,2016.890000,2.288200,10.000000,2.288500,65.990000,2.288600,95.200000,2.288700,9860.010000,2.288800,215.530000,2.288900,8456.750000,2.289000,146.680000,2.289200,2.510000
1758739041.3976793,171693962076,2.287400,44.000000,2.287300,1344.110000,2.287200,880.960000,2.287100,3265.370000,2.286700,1077.460000,2.286600,42.570000,2.286400,1212.730000,2.286200,107.420000,2.286100,174.570000,2.286000,6434.570000,2.287500,8763.280000,2.287700,16590.790000,2.287900,3134.630000,2.288000,10780.170000,2.288100,8763.280000,2.288200,43.810000,2.288300,8443.650000,2.288500,65.990000,2.288600,95.200000,2.288700,1096.730000
1758739041.647463,171693963577,2.287400,475.960000,2.287300,1344.110000,2.287200,880.960000,2.287100,3265.370000,2.286700,1077.460000,2.286600,42.570000,2.286400,1212.730000,2.286300,87.720000,2.286200,107.420000,2.286100,174.570000,2.287600,33.810000,2.287700,16016.940000,2.287900,3134.630000,2.288000,2016.890000,2.288200,10.000000,2.288300,8443.650000,2.288500,65.990000,2.288600,95.200000,2.288700,9860.010000,2.288800,215.530000
1758739041.9237778,171693965336,2.287300,1344.110000,2.287200,914.770000,2.286700,1077.460000,2.286600,42.570000,2.286400,1212.730000,2.286300,87.720000,2.286200,107.420000,2.286100,174.570000,2.286000,1032.610000,2.285900,1182.560000,2.287700,15979.110000,2.287800,3134.630000,2.288000,2016.890000,2.288200,10.000000,2.288300,8443.650000,2.288500,65.990000,2.288600,95.200000,2.288700,10740.970000,2.288800,215.530000,2.288900,13.100000
1758739042.206196,171693966625,2.287300,1776.070000,2.287200,880.960000,2.286700,1077.460000,2.286600,42.570000,2.286400,1212.730000,2.286300,87.720000,2.286200,107.420000,2.286100,174.570000,2.286000,1032.610000,2.285900,1216.370000,2.287700,15751.330000,2.287800,1092.750000,2.288000,2016.890000,2.288200,10.000000,2.288300,8443.650000,2.288500,65.990000,2.288600,95.200000,2.288700,1977.690000,2.288800,8978.810000,2.288900,13.100000
1758739042.4864476,171693968175,2.287300,1344.110000,2.287200,880.960000,2.286800,33.810000,2.286700,4342.830000,2.286600,42.570000,2.286400,1212.730000,2.286200,107.420000,2.286100,262.290000,2.286000,878.220000,2.285900,1148.750000,2.287500,3134.630000,2.287700,15751.330000,2.287800,1092.750000,2.288000,2016.890000,2.288200,10.000000,2.288300,8443.650000,2.288500,65.990000,2.288600,8858.480000,2.288700,1977.690000,2.288800,215.530000
1758739042.7454197,171693970013,2.287200,880.960000,2.286800,1377.920000,2.286700,4342.830000,2.286600,42.570000,2.286400,1212.730000,2.286200,107.420000,2.286100,262.290000,2.286000,878.220000,2.285900,1148.750000,2.285800,779.320000,2.287500,3134.630000,2.287600,269.730000,2.287700,15751.330000,2.287800,1092.750000,2.288000,2016.890000,2.288200,10.000000,2.288300,8443.650000,2.288500,65.990000,2.288600,95.200000,2.288700,1977.690000
1758739043.0069096,171693971473,2.286900,4033.090000,2.286800,1377.920000,2.286700,1077.460000,2.286600,42.570000,2.286400,1212.730000,2.286200,195.140000,2.286100,174.570000,2.286000,878.220000,2.285900,1148.750000,2.285800,745.510000,2.287600,269.730000,2.287700,18774.140000,2.287800,1092.750000,2.288000,2016.890000,2.288200,10.000000,2.288300,8443.650000,2.288500,65.990000,2.288600,95.200000,2.288700,1977.690000,2.288800,215.530000
