unix_timestamp,bid,ask,mid
1758706553.6567078,112657.0,112657.1,112657.050000
1758706553.981305,112657.0,112657.1,112657.050000
1758706554.2521546,112657.0,112657.1,112657.050000
1758706554.512632,112657.0,112657.1,112657.050000
1758706554.773133,112657.0,112657.1,112657.050000
1758706555.0588028,112657.0,112657.1,112657.050000
1758706555.3588126,112657.0,112657.1,112657.050000
1758706555.6924949,112657.0,112657.1,112657.050000
1758706556.024608,112657.0,112657.1,112657.050000
1758706556.2904456,112657.0,112657.1,112657.050000
1758706556.5431643,112657.0,112657.1,112657.050000
1758706556.8030183,112657.0,112657.1,112657.050000
1758706557.0916634,112657.0,112657.1,112657.050000
1758706557.3881247,112657.0,112657.1,112657.050000
1758706557.672234,112657.0,112657.1,112657.050000
1758706557.9412823,112657.0,112657.1,112657.050000
1758706558.192172,112657.0,112657.1,112657.050000
1758706558.4836211,112657.0,112657.1,112657.050000
1758706558.8128211,112657.0,112657.1,112657.050000
1758706559.1171036,112657.0,112657.1,112657.050000
1758706559.3860042,112657.0,112657.1,112657.050000
1758706559.6901765,112657.0,112657.1,112657.050000
1758706559.9497144,112657.0,112657.1,112657.050000
1758706560.2336829,112657.0,112657.1,112657.050000
1758706560.570159,112657.0,112657.1,112657.050000
1758706560.8859026,112657.0,112657.1,112657.050000
1758706561.2285554,112657.0,112657.1,112657.050000
1758706561.4963527,112657.0,112657.1,112657.050000
1758706561.765849,112657.0,112657.1,112657.050000
1758706562.0193427,112657.0,112657.1,112657.050000
1758706562.290183,112657.0,112657.1,112657.050000
1758706562.600654,112657.0,112657.1,112657.050000
1758706562.855792,112657.0,112657.1,112657.050000
1758706563.1136878,112657.0,112657.1,112657.050000
1758706563.4480708,112657.0,112657.1,112657.050000
1758706563.7328076,112657.0,112657.1,112657.050000
1758706564.0239892,112657.0,112657.1,112657.050000
1758706564.278251,112657.0,112657.1,112657.050000
1758706564.5709035,112657.0,112657.1,112657.050000
1758706564.837099,112657.0,112657.1,112657.050000
1758706565.1108534,112657.0,112657.1,112657.050000
1758706565.3892486,112657.0,112657.1,112657.050000
1758706565.651345,112657.0,112657.1,112657.050000
1758706565.9100237,112657.0,112657.1,112657.050000
