unix_timestamp,bid,ask,mid
1758637977.3224256,1.0013,1.0017,1.001500
1758637980.7161355,1.0013,1.0017,1.001500
1758637984.150413,1.0013,1.0021,1.001700
1758637986.407966,1.0017,1.0021,1.001900
1758637989.0391364,1.0017,1.0021,1.001900
1758637991.8318534,1.0017,1.0021,1.001900
1758637994.6505466,1.0017,1.0021,1.001900
1758637998.0637512,1.0017,1.0021,1.001900
1758638000.7840183,1.0013,1.0021,1.001700
1758638004.602684,1.001,1.0017,1.001350
1758638007.4836426,1.001,1.0017,1.001350
1758638010.3537695,1.0013,1.0021,1.001700
1758638013.040346,1.0013,1.0021,1.001700
1758638015.7067626,1.0013,1.0021,1.001700
1758638018.495527,1.0016,1.0021,1.001850
1758638064.3004553,1.0016,1.0021,1.001850
1758638674.563788,1.0021,1.0026,1.002350
1758638681.7675462,1.0021,1.0026,1.002350
1758638689.6728644,1.0021,1.0026,1.002350
1758638697.4379997,1.0017,1.0025,1.002100
1758638705.0263956,1.0017,1.0024,1.002050
1758638715.3744934,1.0016,1.0021,1.001850
1758638723.2310927,1.0016,1.0021,1.001850
1758638731.034996,1.0013,1.0021,1.001700
1758638738.061365,1.0013,1.0021,1.001700
1758638745.4061122,1.0017,1.0021,1.001900
1758638753.7990875,1.0017,1.0021,1.001900
1758638760.803634,1.0017,1.0021,1.001900
1758638768.192449,1.0017,1.0021,1.001900
1758638775.4294808,1.0017,1.0021,1.001900
1758638783.7653227,1.0017,1.0024,1.002050
1758638790.7506316,1.0017,1.0024,1.002050
1758638798.233596,1.0016,1.0021,1.001850
1758638805.792052,1.0016,1.0021,1.001850
1758638823.968833,1.0017,1.0024,1.002050
1758638828.8606606,1.0017,1.0024,1.002050
1758638838.2618887,1.0016,1.0021,1.001850
1758638847.2879074,1.0016,1.0021,1.001850
1758638855.0126235,1.0016,1.0021,1.001850
1758638863.6018424,1.0016,1.0021,1.001850
1758638871.245725,1.0016,1.0021,1.001850
1758638878.8568807,1.0017,1.0024,1.002050
1758638885.7584856,1.0017,1.0024,1.002050
1758638894.4312425,1.0016,1.0021,1.001850
1758638905.0019069,1.0016,1.0021,1.001850
1758638909.772114,1.0016,1.0021,1.001850
1758638917.1667967,1.0013,1.0021,1.001700
1758638924.294773,1.001,1.0017,1.001350
1758638931.2169151,1.001,1.0017,1.001350
1758638939.6665194,1.001,1.0017,1.001350
1758638946.5504637,1.001,1.0017,1.001350
1758638954.8381352,1.0013,1.0021,1.001700
1758638962.271955,1.0013,1.0021,1.001700
1758638970.8936255,1.001,1.0017,1.001350
1758638979.8624396,1.001,1.0017,1.001350
1758638987.5071974,1.001,1.0016,1.001300
1758638994.5073872,1.001,1.0016,1.001300
1758639003.3918433,1.001,1.0016,1.001300
1758639012.2738829,1.001,1.0016,1.001300
1758639019.402563,1.001,1.0016,1.001300
1758639027.598056,1.001,1.0016,1.001300
1758639035.0231774,1.0009,1.0016,1.001250
1758639043.1012392,1.0009,1.0016,1.001250
1758639065.2516904,1.0009,1.0016,1.001250
1758639067.0294247,1.0008,1.0013,1.001050
1758639075.4468837,1.0008,1.0013,1.001050
1758639083.1238992,1.0008,1.0013,1.001050
1758639090.1101682,1.0008,1.0013,1.001050
1758639097.9044352,1.0009,1.0016,1.001250
1758639105.4288516,1.001,1.0016,1.001300
1758639112.9437041,1.001,1.0016,1.001300
1758639123.068623,1.001,1.0016,1.001300
1758639131.5782986,1.001,1.0016,1.001300
1758639139.0166774,1.001,1.0016,1.001300
1758639148.371487,1.001,1.0016,1.001300
1758639156.351566,1.001,1.0016,1.001300
1758639163.3720717,1.001,1.0016,1.001300
1758639170.5334253,1.001,1.0016,1.001300
1758639179.9881773,1.001,1.0016,1.001300
1758639187.7714033,1.001,1.0016,1.001300
1758639497.0333977,1.0009,1.0016,1.001250
1758639504.6801958,1.0009,1.0016,1.001250
1758639512.2182915,1.0008,1.0013,1.001050
1758639519.0965211,1.0008,1.0013,1.001050
1758639526.2779317,1.0008,1.0013,1.001050
1758639535.0508955,1.0008,1.0013,1.001050
1758639542.507414,1.0006,1.0013,1.000950
1758639550.1957467,1.0009,1.0016,1.001250
1758639557.082123,1.0009,1.0016,1.001250
1758639571.145128,1.0009,1.0016,1.001250
1758639573.0236435,1.0006,1.0013,1.000950
1758639580.2005076,1.0006,1.0013,1.000950
1758639587.0236156,1.0006,1.0013,1.000950
1758639595.3116353,1.0009,1.0016,1.001250
1758639604.1264534,1.0009,1.0016,1.001250
1758639611.508336,1.0009,1.0016,1.001250
1758639619.2819822,1.0006,1.0013,1.000950
1758639671.1687558,1.0009,1.0016,1.001250
1758639673.5493367,1.0006,1.0013,1.000950
1758639679.9170747,1.0004,1.0009,1.000650
1758639680.4566445,1.0004,1.0009,1.000650
1758639682.4941354,1.0003,1.0009,1.000600
1758639688.0031528,1.0006,1.001,1.000800
1758639695.4166303,1.0006,1.001,1.000800
1758639705.1622655,1.0006,1.001,1.000800
1758639713.0362842,1.0006,1.001,1.000800
1758639721.3768666,1.0003,1.0009,1.000600
1758639729.7985163,1.0003,1.0009,1.000600
1758639740.141086,1.0003,1.0009,1.000600
1758639747.5944915,1.0003,1.0009,1.000600
1758639749.4802744,1.0003,1.0009,1.000600
1758639757.1602209,1.0006,1.001,1.000800
1758639764.2340672,1.0006,1.001,1.000800
1758639767.20956,1.0006,1.001,1.000800
1758639772.4542456,1.0003,1.0009,1.000600
1758639780.2641368,1.0003,1.0009,1.000600
1758639787.2448008,1.0006,1.001,1.000800
1758639794.447576,1.0006,1.001,1.000800
1758639796.1102633,1.0006,1.0009,1.000750
1758639803.1045299,1.0006,1.0009,1.000750
1758639810.9171932,1.0006,1.0009,1.000750
1758639818.9205995,1.0006,1.0009,1.000750
1758639827.025287,1.0003,1.0009,1.000600
1758639834.7422886,1.0003,1.0009,1.000600
1758639842.5133517,1.0003,1.0009,1.000600
1758639844.7068045,1.0003,1.0009,1.000600
1758639849.6575747,1.0003,1.0009,1.000600
1758639856.8958433,1.0006,1.0009,1.000750
1758639858.789681,1.0006,1.0009,1.000750
1758639863.7620258,1.0006,1.0009,1.000750
1758639867.420466,1.0009,1.001,1.000950
1758639870.929502,1.0009,1.001,1.000950
1758639878.6841364,1.0009,1.001,1.000950
1758639885.6822364,1.0009,1.001,1.000950
1758639888.1757243,1.0006,1.001,1.000800
1758639908.768558,1.0006,1.001,1.000800
1758639910.9339812,1.0006,1.001,1.000800
1758639911.8523219,1.0005,1.0006,1.000550
1758639916.6721795,1.0005,1.0006,1.000550
1758639924.4801514,1.0005,1.0006,1.000550
1758639932.2527277,1.0005,1.0006,1.000550
1758639939.0923738,1.0005,1.0006,1.000550
1758639939.3217428,1.0005,1.0006,1.000550
1758639948.0931537,1.0005,1.0006,1.000550
1758639954.842918,1.0005,1.0006,1.000550
1758639963.384354,1.0005,1.0006,1.000550
1758639971.3629282,1.0005,1.0006,1.000550
1758639976.0654094,1.0005,1.0006,1.000550
1758639979.436122,1.0005,1.0006,1.000550
1758639986.7046564,1.0005,1.0006,1.000550
1758639988.0885494,1.0003,1.0006,1.000450
1758639988.4295747,1.0006,1.0009,1.000750
1758639994.4140258,1.0006,1.0009,1.000750
1758640003.0615819,1.0006,1.0009,1.000750
1758640010.2096162,1.0006,1.0009,1.000750
1758640011.404836,1.0006,1.0009,1.000750
1758640017.5219097,1.0006,1.0009,1.000750
1758640025.2146409,1.0006,1.0009,1.000750
1758640033.4406083,1.0006,1.001,1.000800
1758640036.6664653,1.0006,1.001,1.000800
1758640040.8425057,1.0006,1.001,1.000800
1758640043.6261487,1.0006,1.0009,1.000750
1758640048.34675,1.0006,1.0009,1.000750
1758640056.9807248,1.0006,1.0009,1.000750
1758640065.9175332,1.0006,1.0009,1.000750
1758640074.185798,1.0006,1.0009,1.000750
1758640075.4521506,1.0006,1.0009,1.000750
1758640081.7230124,1.0006,1.0009,1.000750
1758640088.590653,1.0006,1.0009,1.000750
1758640096.5298688,1.0006,1.0009,1.000750
1758640104.3668156,1.0006,1.0009,1.000750
1758640104.6957805,1.0006,1.0009,1.000750
1758640109.7652452,1.0006,1.0009,1.000750
1758640111.4602296,1.0006,1.0009,1.000750
1758640117.8215375,1.0006,1.0009,1.000750
1758640118.6886454,1.0006,1.0009,1.000750
1758640122.2333393,1.0006,1.0009,1.000750
1758640125.6986234,1.0006,1.0009,1.000750
1758640126.1617582,1.0006,1.0009,1.000750
1758640131.1675406,1.0006,1.0009,1.000750
1758640133.2438107,1.0006,1.0009,1.000750
1758640134.8258183,1.0006,1.0009,1.000750
1758640139.8428164,1.0006,1.0009,1.000750
1758640141.3903546,1.0006,1.0009,1.000750
1758640143.8363261,1.0006,1.0009,1.000750
1758640149.3089762,1.0006,1.0009,1.000750
1758640151.2884219,1.0006,1.0009,1.000750
1758640156.439109,1.0006,1.0009,1.000750
1758640156.864162,1.0006,1.0009,1.000750
1758640163.9131172,1.0006,1.0009,1.000750
1758640164.7222095,1.0006,1.0009,1.000750
1758640172.6609807,1.0006,1.0009,1.000750
1758640179.3976393,1.0006,1.0009,1.000750
1758640180.4031236,1.0006,1.0009,1.000750
1758640182.392921,1.0006,1.0009,1.000750
1758640188.4846797,1.0006,1.0009,1.000750
1758640196.625533,1.0006,1.0009,1.000750
1758640204.3649802,1.0006,1.0009,1.000750
1758640213.3436413,1.0006,1.0009,1.000750
1758640213.9138834,1.0006,1.0009,1.000750
1758640220.8724465,1.0006,1.001,1.000800
1758640226.5975347,1.0006,1.001,1.000800
1758640227.8890336,1.0006,1.001,1.000800
1758640234.9997525,1.0006,1.001,1.000800
1758640235.2607443,1.0006,1.001,1.000800
1758640239.5853312,1.0006,1.0009,1.000750
1758640240.2885435,1.0006,1.0009,1.000750
1758640241.846444,1.0006,1.0009,1.000750
1758640245.0022779,1.0006,1.0009,1.000750
1758640250.0773473,1.0006,1.0009,1.000750
1758640252.8951123,1.0006,1.0009,1.000750
1758640256.8425612,1.0006,1.0009,1.000750
1758640264.239181,1.0006,1.0009,1.000750
1758640269.0205503,1.0006,1.0009,1.000750
1758640270.8472817,1.0006,1.001,1.000800
1758640277.8402472,1.0006,1.0009,1.000750
1758640297.0684073,1.0008,1.0009,1.000850
1758640301.0726538,1.0008,1.0009,1.000850
1758640303.0013683,1.0008,1.0009,1.000850
1758640310.198797,1.0008,1.0009,1.000850
1758640321.0136256,1.0008,1.0009,1.000850
1758640325.262766,1.0009,1.001,1.000950
1758640328.6286778,1.0009,1.001,1.000950
1758640334.230555,1.0009,1.001,1.000950
1758640335.927776,1.0009,1.001,1.000950
1758640340.9875474,1.0009,1.001,1.000950
1758640341.5327187,1.0009,1.001,1.000950
1758640344.7591152,1.0009,1.001,1.000950
1758640349.4555464,1.0009,1.001,1.000950
1758640350.5894518,1.0007,1.001,1.000850
1758640359.336728,1.0007,1.001,1.000850
1758640363.4128296,1.0007,1.001,1.000850
1758640368.3398004,1.0007,1.001,1.000850
1758640369.2296684,1.0007,1.0009,1.000800
1758640370.8102286,1.0007,1.0009,1.000800
1758640372.0739667,1.0007,1.001,1.000850
1758640377.0905085,1.0007,1.001,1.000850
1758640381.3787107,1.0007,1.0009,1.000800
1758640391.6964738,1.0007,1.0009,1.000800
1758640392.8643584,1.0007,1.0009,1.000800
1758640399.4776895,1.0007,1.0009,1.000800
1758640406.86006,1.0007,1.0009,1.000800
1758640410.0965996,1.0007,1.0009,1.000800
1758640414.6107054,1.0007,1.0009,1.000800
1758640421.753906,1.0007,1.0009,1.000800
1758640428.5435953,1.0007,1.0009,1.000800
1758640436.2874274,1.0007,1.0009,1.000800
1758640444.16366,1.0007,1.0009,1.000800
1758640451.949454,1.0007,1.0009,1.000800
1758640458.8084018,1.0007,1.0009,1.000800
1758640465.7896264,1.0007,1.0009,1.000800
1758640474.4082563,1.0007,1.0009,1.000800
1758640481.8892663,1.0007,1.0009,1.000800
1758640488.5801477,1.0007,1.0009,1.000800
1758640489.8553119,1.0007,1.0009,1.000800
1758640498.8189392,1.0007,1.0009,1.000800
1758640505.8797383,1.0007,1.0009,1.000800
1758640512.5744731,1.0007,1.0009,1.000800
1758640513.9852808,1.0007,1.0009,1.000800
1758640521.5538313,1.0007,1.0009,1.000800
1758640529.277341,1.0007,1.0009,1.000800
1758640534.4809034,1.0007,1.0009,1.000800
1758640537.2681437,1.0007,1.0009,1.000800
1758640544.9711566,1.0007,1.0009,1.000800
1758640545.54177,1.0007,1.0009,1.000800
1758640554.4140747,1.0007,1.0009,1.000800
1758640563.7401628,1.0007,1.0009,1.000800
1758640572.753009,1.0007,1.0009,1.000800
1758640580.0421782,1.0007,1.0009,1.000800
1758640587.2143202,1.0007,1.0009,1.000800
1758640594.832237,1.0007,1.001,1.000850
1758640602.6505363,1.0007,1.001,1.000850
1758640609.8215194,1.0007,1.001,1.000850
1758640611.7708461,1.0007,1.001,1.000850
1758640617.2133687,1.0007,1.001,1.000850
1758640624.9994664,1.0007,1.001,1.000850
1758640632.910766,1.0007,1.001,1.000850
1758640639.6026762,1.0007,1.001,1.000850
1758640647.2203658,1.0007,1.001,1.000850
1758640655.520937,1.0007,1.001,1.000850
1758640659.7175744,1.0007,1.001,1.000850
1758640662.4409974,1.0007,1.001,1.000850
1758640667.899455,1.0007,1.0009,1.000800
1758640670.8094685,1.0007,1.0009,1.000800
1758640682.2239544,1.0007,1.0009,1.000800
1758640689.607233,1.0007,1.0009,1.000800
1758640689.9763439,1.0007,1.0009,1.000800
1758640697.0468905,1.0007,1.0009,1.000800
1758640704.6316223,1.0007,1.0009,1.000800
1758640712.9226909,1.0007,1.0009,1.000800
1758640719.8324316,1.0007,1.0009,1.000800
1758640728.2818666,1.0007,1.0009,1.000800
1758640735.5423064,1.0007,1.0009,1.000800
1758640742.8680675,1.0007,1.0009,1.000800
1758640750.4102693,1.0007,1.0009,1.000800
1758640758.902189,1.0007,1.0009,1.000800
1758640767.4975548,1.0007,1.0009,1.000800
1758640774.9006927,1.0007,1.0009,1.000800
1758640782.1334817,1.0007,1.001,1.000850
1758640787.9261596,1.0007,1.0009,1.000800
