unix_timestamp,lastUpdateId,bid_price_0,bid_qty_0,bid_price_1,bid_qty_1,bid_price_2,bid_qty_2,bid_price_3,bid_qty_3,bid_price_4,bid_qty_4,bid_price_5,bid_qty_5,bid_price_6,bid_qty_6,bid_price_7,bid_qty_7,bid_price_8,bid_qty_8,bid_price_9,bid_qty_9,ask_price_0,ask_qty_0,ask_price_1,ask_qty_1,ask_price_2,ask_qty_2,ask_price_3,ask_qty_3,ask_price_4,ask_qty_4,ask_price_5,ask_qty_5,ask_price_6,ask_qty_6,ask_price_7,ask_qty_7,ask_price_8,ask_qty_8,ask_price_9,ask_qty_9
1758739038.1000268,171693939991,4173.700000,238.125000,4173.600000,0.253000,4173.400000,0.479000,4173.300000,0.042000,4173.200000,0.007000,4173.100000,0.064000,4173.000000,24.337000,4172.900000,1.274000,4172.800000,3.058000,4172.700000,88.288000,4173.800000,9.263000,4173.900000,0.046000,4174.000000,0.358000,4174.100000,0.280000,4174.200000,285.640000,4174.300000,0.035000,4174.400000,5.357000,4174.500000,0.337000,4174.600000,0.129000,4174.700000,0.167000
1758739040.7797263,171693956342,4173.700000,231.849000,4173.600000,0.255000,4173.500000,0.002000,4173.400000,0.481000,4173.300000,0.042000,4173.200000,0.111000,4173.100000,0.064000,4173.000000,23.955000,4172.900000,1.274000,4172.800000,3.058000,4173.800000,0.273000,4174.000000,0.220000,4174.100000,0.096000,4174.200000,7.066000,4174.300000,0.012000,4174.400000,5.357000,4174.500000,0.337000,4174.600000,6.337000,4174.700000,0.167000,4174.800000,0.017000
1758739041.0890744,171693958446,4173.700000,239.284000,4173.600000,0.260000,4173.500000,0.005000,4173.400000,0.486000,4173.300000,0.537000,4173.200000,0.109000,4173.100000,0.064000,4173.000000,23.955000,4172.900000,0.772000,4172.800000,3.056000,4173.800000,0.273000,4174.000000,0.075000,4174.100000,0.050000,4174.200000,6.967000,4174.300000,0.017000,4174.400000,5.362000,4174.500000,0.339000,4174.600000,0.129000,4174.700000,0.165000,4174.800000,0.040000
1758739041.3371055,171693961389,4173.900000,26.189000,4173.700000,191.830000,4173.600000,0.255000,4173.500000,0.382000,4173.400000,0.481000,4173.300000,0.537000,4173.200000,0.109000,4173.100000,0.064000,4173.000000,23.955000,4172.900000,0.772000,4174.000000,0.375000,4174.100000,0.050000,4174.200000,6.019000,4174.300000,0.012000,4174.400000,0.571000,4174.500000,0.344000,4174.600000,0.134000,4174.700000,0.165000,4174.800000,284.735000,4174.900000,11.353000
1758739041.5905051,171693963349,4174.100000,40.117000,4173.900000,0.049000,4173.800000,24.213000,4173.700000,191.753000,4173.600000,0.255000,4173.500000,0.382000,4173.400000,0.481000,4173.300000,0.502000,4173.200000,0.109000,4173.100000,0.064000,4174.200000,1.024000,4174.300000,0.012000,4174.400000,0.571000,4174.500000,0.344000,4174.600000,0.169000,4174.700000,0.165000,4174.800000,284.735000,4174.900000,11.353000,4175.000000,9.964000,4175.100000,1.136000
1758739041.872267,171693964371,4174.100000,40.469000,4173.900000,0.049000,4173.800000,24.190000,4173.700000,191.447000,4173.600000,0.255000,4173.500000,0.382000,4173.400000,0.481000,4173.300000,0.502000,4173.200000,0.109000,4173.100000,0.064000,4174.200000,6.299000,4174.300000,0.012000,4174.400000,0.571000,4174.500000,0.367000,4174.600000,0.307000,4174.700000,0.234000,4174.800000,284.781000,4174.900000,11.353000,4175.000000,4.704000,4175.100000,1.136000
1758739042.289679,171693967264,4174.100000,40.864000,4173.900000,0.049000,4173.800000,24.190000,4173.700000,191.032000,4173.600000,0.257000,4173.500000,0.382000,4173.400000,0.481000,4173.300000,0.502000,4173.200000,0.109000,4173.100000,0.064000,4174.200000,6.274000,4174.300000,0.012000,4174.400000,0.571000,4174.500000,0.367000,4174.600000,0.307000,4174.700000,0.234000,4174.800000,284.781000,4174.900000,11.353000,4175.000000,4.704000,4175.100000,1.136000
1758739042.8699234,171693970253,4174.100000,40.871000,4173.900000,0.049000,4173.800000,24.190000,4173.700000,191.032000,4173.600000,0.257000,4173.500000,0.382000,4173.400000,0.481000,4173.300000,0.502000,4173.200000,0.109000,4173.100000,0.064000,4174.200000,6.260000,4174.300000,0.012000,4174.400000,0.571000,4174.500000,0.367000,4174.600000,0.307000,4174.700000,0.234000,4174.800000,284.781000,4174.900000,11.353000,4175.000000,4.704000,4175.100000,1.136000
1758739043.135337,171693972015,4174.100000,41.026000,4173.900000,0.049000,4173.800000,24.190000,4173.700000,190.595000,4173.600000,0.257000,4173.500000,0.382000,4173.400000,0.481000,4173.300000,0.502000,4173.200000,0.109000,4173.100000,0.064000,4174.200000,6.544000,4174.300000,0.012000,4174.400000,0.571000,4174.500000,0.367000,4174.600000,0.422000,4174.700000,0.395000,4174.800000,284.850000,4174.900000,11.422000,4175.000000,4.704000,4175.100000,1.136000
1758739043.5593436,171693975025,4174.100000,41.046000,4173.900000,0.029000,4173.800000,23.952000,4173.700000,190.588000,4173.600000,0.260000,4173.500000,0.384000,4173.400000,0.481000,4173.300000,0.502000,4173.200000,0.109000,4173.100000,0.064000,4174.200000,11.330000,4174.300000,0.012000,4174.400000,2.678000,4174.500000,0.362000,4174.600000,0.417000,4174.700000,285.101000,4174.800000,0.155000,4174.900000,11.422000,4175.000000,4.704000,4175.100000,1.136000
