unix_timestamp,lastUpdateId,bid_price_0,bid_qty_0,bid_price_1,bid_qty_1,bid_price_2,bid_qty_2,bid_price_3,bid_qty_3,bid_price_4,bid_qty_4,bid_price_5,bid_qty_5,bid_price_6,bid_qty_6,bid_price_7,bid_qty_7,bid_price_8,bid_qty_8,bid_price_9,bid_qty_9,ask_price_0,ask_qty_0,ask_price_1,ask_qty_1,ask_price_2,ask_qty_2,ask_price_3,ask_qty_3,ask_price_4,ask_qty_4,ask_price_5,ask_qty_5,ask_price_6,ask_qty_6,ask_price_7,ask_qty_7,ask_price_8,ask_qty_8,ask_price_9,ask_qty_9
1758739039.020281,171693900162,0.998900,9291.000000,0.998800,10006.000000,0.998600,2325.000000,0.998500,12.000000,0.998400,78.000000,0.998300,9.000000,0.998200,6.000000,0.998100,78.000000,0.998000,6.000000,0.997900,15.000000,0.999000,1161.000000,0.999100,130450.000000,0.999300,20691.000000,0.999400,10087.000000,0.999500,25035.000000,0.999600,10006.000000,0.999700,10149.000000,0.999800,10097.000000,0.999900,10006.000000,1.000000,524.000000
1758739047.1226892,171693994945,0.998900,9291.000000,0.998800,10006.000000,0.998600,2325.000000,0.998500,12.000000,0.998400,78.000000,0.998300,9.000000,0.998200,6.000000,0.998100,78.000000,0.998000,6.000000,0.997900,15.000000,0.999000,1161.000000,0.999100,130450.000000,0.999300,20691.000000,0.999400,10087.000000,0.999500,25035.000000,0.999600,10006.000000,0.999700,10149.000000,0.999800,10097.000000,0.999900,10006.000000,1.000000,524.000000
1758739049.7814026,171694012871,0.998900,9291.000000,0.998800,10006.000000,0.998700,10.000000,0.998600,2325.000000,0.998500,12.000000,0.998400,78.000000,0.998300,9.000000,0.998200,6.000000,0.998100,78.000000,0.998000,6.000000,0.999000,1161.000000,0.999100,130450.000000,0.999300,20691.000000,0.999400,10097.000000,0.999500,25035.000000,0.999600,10006.000000,0.999700,10149.000000,0.999800,10097.000000,0.999900,10006.000000,1.000000,524.000000
1758739054.5843425,171694044556,0.998900,9291.000000,0.998800,10006.000000,0.998700,10.000000,0.998600,2325.000000,0.998500,12.000000,0.998400,78.000000,0.998300,9.000000,0.998200,6.000000,0.998100,78.000000,0.998000,6.000000,0.999000,1161.000000,0.999100,130450.000000,0.999300,20691.000000,0.999400,10097.000000,0.999500,25035.000000,0.999600,10006.000000,0.999700,10149.000000,0.999800,10097.000000,0.999900,10006.000000,1.000000,524.000000
1758739058.627472,171694073274,0.998900,9291.000000,0.998800,10006.000000,0.998600,2325.000000,0.998500,12.000000,0.998400,78.000000,0.998300,9.000000,0.998200,6.000000,0.998100,78.000000,0.998000,6.000000,0.997900,15.000000,0.999000,1161.000000,0.999100,130450.000000,0.999300,20691.000000,0.999400,10087.000000,0.999500,25035.000000,0.999600,10006.000000,0.999700,10149.000000,0.999800,10097.000000,0.999900,10006.000000,1.000000,524.000000
1758739061.8661857,171694093354,0.998900,9291.000000,0.998800,10006.000000,0.998700,10.000000,0.998600,2325.000000,0.998500,12.000000,0.998400,78.000000,0.998300,9.000000,0.998200,6.000000,0.998100,78.000000,0.998000,6.000000,0.999000,1161.000000,0.999100,130450.000000,0.999300,20691.000000,0.999400,10097.000000,0.999500,25035.000000,0.999600,10006.000000,0.999700,10149.000000,0.999800,10097.000000,0.999900,10006.000000,1.000000,524.000000
1758739066.609421,171694121023,0.998900,9291.000000,0.998800,10006.000000,0.998600,2325.000000,0.998500,12.000000,0.998400,78.000000,0.998300,9.000000,0.998200,6.000000,0.998100,78.000000,0.998000,6.000000,0.997900,15.000000,0.999000,1161.000000,0.999100,130450.000000,0.999300,20691.000000,0.999400,10087.000000,0.999500,25035.000000,0.999600,10006.000000,0.999700,10149.000000,0.999800,10097.000000,0.999900,10006.000000,1.000000,524.000000
1758739072.5713763,171694154967,0.998900,9291.000000,0.998800,10006.000000,0.998700,10.000000,0.998600,2325.000000,0.998500,12.000000,0.998400,78.000000,0.998300,9.000000,0.998200,6.000000,0.998100,78.000000,0.998000,6.000000,0.999000,1161.000000,0.999100,130450.000000,0.999300,20691.000000,0.999400,10097.000000,0.999500,25035.000000,0.999600,10006.000000,0.999700,10149.000000,0.999800,10097.000000,0.999900,10006.000000,1.000000,524.000000
1758739079.1519957,171694191734,0.998900,9291.000000,0.998800,10006.000000,0.998600,2325.000000,0.998500,12.000000,0.998400,78.000000,0.998300,9.000000,0.998200,6.000000,0.998100,78.000000,0.998000,6.000000,0.997900,15.000000,0.999000,1161.000000,0.999100,130450.000000,0.999300,20691.000000,0.999400,10087.000000,0.999500,25035.000000,0.999600,10006.000000,0.999700,10149.000000,0.999800,10097.000000,0.999900,10006.000000,1.000000,524.000000
1758739079.366061,171694193111,0.998900,9291.000000,0.998800,10006.000000,0.998700,10.000000,0.998600,2325.000000,0.998500,12.000000,0.998400,78.000000,0.998300,9.000000,0.998200,6.000000,0.998100,78.000000,0.998000,6.000000,0.999000,1161.000000,0.999100,130450.000000,0.999300,20691.000000,0.999400,10097.000000,0.999500,25035.000000,0.999600,10006.000000,0.999700,10149.000000,0.999800,10097.000000,0.999900,10006.000000,1.000000,524.000000
